PF05652,104,DcpS
PF11969,114,DcpS_C
PF14047,67,DCR
PF11739,206,DctA-YdbH
PF06808,416,DctM
PF03480,286,DctP
PF04290,132,DctQ
PF03605,368,DcuA_DcuB
PF03606,465,DcuC
PF03607,59,DCX
PF07782,191,DC_STAMP
PF10172,66,DDA1
PF10161,76,DDDD
PF03455,43,dDENN
PF03184,176,DDE_1
PF02914,219,DDE_2
PF13358,146,DDE_3
PF13546,273,DDE_5
PF01609,214,DDE_Tnp_1
PF13586,90,DDE_Tnp_1_2
PF13612,155,DDE_Tnp_1_3
PF13701,449,DDE_Tnp_1_4
PF13737,112,DDE_Tnp_1_5
PF13751,125,DDE_Tnp_1_6
PF13843,350,DDE_Tnp_1_7
PF13808,88,DDE_Tnp_1_assoc
PF04693,327,DDE_Tnp_2
PF13359,158,DDE_Tnp_4
PF03400,131,DDE_Tnp_IS1
PF12762,153,DDE_Tnp_IS1595
PF13610,140,DDE_Tnp_IS240
PF03050,280,DDE_Tnp_IS66
PF13817,39,DDE_Tnp_IS66_C
PF07592,308,DDE_Tnp_ISAZ013
PF01610,240,DDE_Tnp_ISL3
PF01526,390,DDE_Tnp_Tn3
PF02862,208,DDHD
PF03345,412,DDOST_48kD
PF08841,328,DDR
PF12747,132,DdrB
PF09756,189,DDRGK
PF02791,60,DDT
PF12121,23,DD_K
PF00270,175,DEAD
PF12343,69,DEADboxA
PF06733,176,DEAD_2
PF08494,191,DEAD_assoc
PF00531,83,Death
PF14786,137,Death_2
PF04624,27,1-Dec
PF04626,131,DEC-1_C
PF04625,403,DEC-1_N
PF15859,67,1-Dec
PF02352,141,Decorin_bind
PF01335,78,DED
PF01548,127,DEDD_Tnp_IS110
PF00323,29,Defensin_1
PF01097,34,Defensin_2
PF08131,39,Defensin_3
PF07936,34,Defensin_4
PF00711,36,Defensin_beta
PF13841,30,Defensin_beta_2
PF14862,76,Defensin_big
PF00879,51,Defensin_propep
PF08181,46,DegQ
PF05384,159,DegS
PF01041,360,DegT_DnrJ_EryC1
PF02645,280,DegV
PF13486,288,Dehalogenase
PF10778,159,DehI
PF09098,167,Dehyd-heme_bind
PF13816,309,Dehydratase_hem
PF02286,552,Dehydratase_LU
PF02288,109,Dehydratase_MU
PF02287,133,Dehydratase_SU
PF00257,168,Dehydrin
PF08766,52,DEK_C
PF12041,69,DELLA
PF16020,52,Deltameth_res
PF05599,87,Deltaretro_Tax
PF05372,25,Delta_lysin
PF15498,656,Dendrin
PF02141,186,DENN
PF02336,431,Denso_VP4
PF01791,235,DeoC
PF00455,160,DeoRC
PF00610,74,DEP
PF15343,188,DEPP
PF04511,197,DER1
PF14704,151,DERM
PF15291,101,Dermcidin
PF06771,90,Desmo_N
PF05497,116,Destabilase
PF01880,96,Desulfoferrodox
PF06397,36,Desulfoferrod_N
PF09737,412,Det1
PF01905,269,DevR
PF10539,127,Dev_Cell_Death
PF15198,90,Dexa_ind
PF09033,166,DFF-C
PF09230,227,DFF40
PF04127,186,DFP
PF08630,124,Dfp1_Him1_M
PF16543,100,DFRP_C
PF08859,106,DGC
PF07324,194,DGCR6
PF11024,78,DGF-1_4
PF11038,278,DGF-1_5
PF11040,87,DGF-1_C
PF05035,286,DGOK
PF00926,192,DHBP_synthase
PF09626,120,DHC
PF08385,559,DHC_N1
PF08393,398,DHC_N2
PF00701,289,DHDPS
PF00186,161,DHFR_1
PF06442,78,DHFR_2
PF01368,60,DHH
PF02272,68,DHHA1
PF02833,131,DHHA2
PF14286,373,DHHW
PF04038,108,DHNA
PF12890,142,DHOase
PF10418,42,DHODB_Fe-S_bind
PF06537,494,DHOR
PF01180,295,DHO_dh
PF01959,357,DHQS
PF01487,222,DHquinase_I
PF01220,134,DHquinase_II
PF01761,262,DHQ_synthase
PF06920,524,DHR-2
PF14571,103,Di19_C
PF05651,134,Diacid_rec
PF05358,62,DicB
PF03368,88,Dicer_dimer
PF11492,57,Dicistro_VP4
PF04706,52,Dickkopf_N
PF10069,128,DICT
PF09267,114,Dict-STAT-coil
PF05720,82,Dicty_CAD
PF05462,305,Dicty_CAR
PF00526,24,Dicty_CTDC
PF05086,911,Dicty_REP
PF04562,114,Dicty_spore_N
PF04922,373,DIE2_ALG10
PF01843,104,DIL
PF08194,36,DIM
PF02966,133,DIM1
PF16844,91,DIMCO_N
PF08100,51,Dimerisation
PF16864,89,Dimerisation2
PF05699,86,Dimer_Tnp_hAT
PF02281,103,Dimer_Tnp_Tn5
PF09505,463,Dimeth_Pyl
PF05163,169,DinB
PF12867,128,DinB_2
PF06183,63,DinI
PF00775,182,Dioxygenase_C
PF04444,75,Dioxygenase_N
PF14226,118,DIOX_N
PF01866,292,Diphthamide_syn
PF01902,219,Diphthami_syn_2
PF02763,187,Diphtheria_C
PF01324,154,Diphtheria_R
PF02764,180,Diphtheria_T
PF11763,122,DIPSY
PF03018,146,Dirigent
PF06584,106,DIRP
PF10635,142,DisA-linker
PF08480,189,Disaggr_assoc
PF06848,180,Disaggr_repeat
PF02457,119,DisA_N
PF16506,51,DiSB-ORF2_chro
PF02377,160,Dishevelled
PF00200,78,Disintegrin
PF06491,136,Disulph_isomer
PF06750,81,DiS_P_DiS
PF05141,277,DIT1_PvcA
PF04977,80,DivIC
PF05103,131,DivIVA
PF00778,81,DIX
PF01965,165,DJ-1_PfpI
PF08068,58,DKCLD
PF13644,169,DKNYY
PF14878,107,DLD
PF15760,194,DLEU7
PF01738,216,DLH
PF05783,471,DLIC
PF12413,85,DLL_N
PF04914,128,DltD_C
PF04918,171,DltD_M
PF04915,60,DltD_N
PF00751,47,DM
PF10517,103,DM13
PF07841,80,DM4_12
PF03474,37,DMA
PF05499,167,DMAP1
PF17024,113,DMAP1_like
PF06464,111,DMAP_binding
PF07263,521,DMP1
PF16779,115,DMP12
PF07836,63,DmpG_comm
PF08826,61,DMPK_coil
PF00885,139,DMRL_synthase
PF15791,119,DMRT-like
PF12374,73,Dmrt1
PF04976,276,DmsC
PF16867,163,DMSP_lyase
PF04342,105,DMT_6
PF04657,139,DMT_YdcZ
PF08696,203,Dna2
PF11638,65,DnaA_N
PF00772,103,DnaB
PF07261,74,DnaB_2
PF10410,56,DnaB_bind
PF03796,250,DnaB_C
PF16730,118,DnaGprimase_HBD
PF08278,124,DnaG_DnaB_bind
PF07319,94,DnaI_N
PF00226,64,DnaJ
PF14308,208,DnaJ-X
PF01556,123,DnaJ_C
PF00684,67,DnaJ_CXXCXGXG
PF12339,128,DNAJ_related
PF09115,116,DNApol3-delta_C
PF11590,41,DNAPolymera_Pol
PF08452,22,DNAP_B_exo_N
PF02577,129,DNase-RNase
PF03265,318,DNase_II
PF14040,113,DNase_NucA_NucB
PF08713,213,DNA_alkylation
PF01035,81,DNA_binding_1
PF13724,47,DNA_binding_2
PF07157,88,DNA_circ_N
PF03989,48,DNA_gyraseA_C
PF00204,174,DNA_gyraseB
PF00986,63,DNA_gyraseB_C
PF03603,126,DNA_III_psi
PF01653,318,DNA_ligase_aden
PF04679,99,DNA_ligase_A_C
PF01068,204,DNA_ligase_A_M
PF04675,165,DNA_ligase_A_N
PF11411,34,DNA_ligase_IV
PF03120,79,DNA_ligase_OB
PF14743,66,DNA_ligase_OB_2
PF03119,27,DNA_ligase_ZBD
PF00145,335,DNA_methylase
PF01119,119,DNA_mis_repair
PF11053,157,DNA_Packaging
PF11123,82,DNA_Packaging_2
PF02499,349,DNA_pack_C
PF02500,278,DNA_pack_N
PF00875,164,DNA_photolyase
PF07733,426,DNA_pol3_alpha
PF14480,72,DNA_pol3_a_NI
PF11490,117,DNA_pol3_a_NII
PF00712,121,DNA_pol3_beta
PF02767,116,DNA_pol3_beta_2
PF02768,121,DNA_pol3_beta_3
PF04364,132,DNA_pol3_chi
PF06144,174,DNA_pol3_delta
PF13177,163,DNA_pol3_delta2
PF14840,125,DNA_pol3_delt_C
PF12169,143,DNA_pol3_gamma3
PF12168,81,DNA_pol3_tau_4
PF12170,142,DNA_pol3_tau_5
PF06440,70,DNA_pol3_theta
PF00476,376,DNA_pol_A
PF12254,66,DNA_pol_alpha_N
PF01612,175,DNA_pol_A_exo1
PF00136,468,DNA_pol_B
PF03175,469,DNA_pol_B_2
PF08408,148,DNA_pol_B_3
PF03104,337,DNA_pol_B_exo1
PF10108,213,DNA_pol_B_exo2
PF14792,111,DNA_pol_B_palm
PF14791,59,DNA_pol_B_thumb
PF04081,131,DNA_pol_delta_4
PF04042,211,DNA_pol_E_B
PF10391,52,DNA_pol_lambd_f
PF04931,764,DNA_pol_phi
PF00336,243,DNA_pol_viral_C
PF00242,352,DNA_pol_viral_N
PF02916,116,DNA_PPF
PF04104,266,DNA_primase_lrg
PF01896,175,DNA_primase_S
PF02481,210,DNA_processg_A
PF14966,94,DNA_repr_REX1B
PF03604,32,DNA_RNApol_7kD
PF00521,426,DNA_topoisoIV
PF14709,80,DND1_DSRM
PF14072,346,DndB
PF01712,204,dNK
PF12047,147,DNMT1-RFD
PF14429,171,DOCK-C2
PF00404,21,Dockerin_1
PF08990,26,Docking
PF16172,347,DOCK_N
PF07311,64,Dodecin
PF14144,77,DOG1
PF03351,125,DOMON
PF08883,107,DOPA_dioxygen
PF04118,296,Dopey_N
PF11466,30,Doppel
PF14839,250,DOR
PF04124,338,Dor1
PF08123,205,DOT1
PF11388,105,DotA
PF16816,123,DotD
PF09850,205,DotU
PF09475,179,Dot_icm_IcmQ
PF07680,132,DoxA
PF04173,167,DoxD
PF07681,85,DoxX
PF13564,103,DoxX_2
PF13781,102,DoxX_3
PF08781,139,DP
PF16924,116,DpaA_N
PF03330,83,DPBB_1
PF14913,190,DPCD
PF07297,76,DPM2
PF08285,91,DPM3
PF14207,46,DpnD-PcfM
PF06044,254,DpnI
PF04556,278,DpnII
PF12213,73,Dpoe2NT
PF14049,85,Dppa2_A
PF00930,354,DPPIV_N
PF04244,223,DPRP
PF05186,42,Dpy-30
PF10034,647,Dpy19
PF07357,257,DRAT
PF15550,321,Draxin
PF11719,443,Drc1-Sld2
PF16803,131,DRE2_N
PF05558,204,DREPP
PF05219,265,DREV
PF06345,15,Drf_DAD
PF06346,148,Drf_FH1
PF06367,195,Drf_FH3
PF06371,191,Drf_GBD
PF07539,591,DRIM
PF07522,116,DRMBL
PF14860,118,DrrA_P4M
PF02635,116,DrsE
PF13686,156,DrsE_2
PF07085,105,DRTGG
PF09750,128,DRY_EERY
PF12393,21,Dr_adhesin
PF01916,288,DS
PF01323,193,DSBA
PF02600,148,DsbB
PF11412,120,DsbC
PF10411,54,DsbC_N
PF02683,213,DsbD
PF13386,199,DsbD_2
PF12355,118,Dscam_C
PF01984,106,dsDNA_bind
PF08148,161,DSHCT
PF12316,207,Dsh_C
PF01414,63,DSL
PF11989,291,Dsl1_C
PF11988,353,Dsl1_N
PF00782,133,DSPc
PF14671,141,DSPn
PF10781,61,DSRB
PF04358,107,DsrC
PF08679,64,DsrD
PF04077,87,DsrH
PF00035,67,dsrm
PF05160,59,DSS1_SEM1
PF08828,60,DSX_dimer
PF00908,169,dTDP_sugar_isom
PF08070,104,DTHCT
PF03942,198,DTW
PF06207,221,DUF1002
PF06210,103,DUF1003
PF06219,439,DUF1005
PF06226,211,DUF1007
PF06230,207,DUF1009
PF06231,81,DUF1010
PF06237,99,DUF1011
PF06242,139,DUF1013
PF06244,130,DUF1014
PF06245,394,DUF1015
PF06250,318,DUF1016
PF06252,118,DUF1018
PF06255,312,DUF1020
PF06260,82,DUF1024
PF06265,85,DUF1027
PF06267,193,DUF1028
PF06269,53,DUF1029
PF06270,53,DUF1030
PF06275,80,DUF1031
PF06279,118,DUF1033
PF06281,73,DUF1035
PF06282,113,DUF1036
PF06287,65,DUF1039
PF01954,59,DUF104
PF06288,86,DUF1040
PF06292,99,DUF1041
PF06295,123,DUF1043
PF06299,159,DUF1045
PF06304,103,DUF1048
PF06305,64,DUF1049
PF06319,148,DUF1052
PF06327,103,DUF1053
PF06335,198,DUF1054
PF06341,63,DUF1056
PF06342,297,DUF1057
PF06348,56,DUF1059
PF01956,170,DUF106
PF06353,135,DUF1062
PF06356,117,DUF1064
PF06358,111,DUF1065
PF06362,97,DUF1067
PF06364,168,DUF1068
PF06370,206,DUF1069
PF06376,36,DUF1070
PF06378,148,DUF1071
PF06380,39,DUF1072
PF06381,357,DUF1073
PF06382,146,DUF1074
PF06388,149,DUF1075
PF06416,113,DUF1076
PF06417,118,DUF1077
PF06435,31,DUF1079
PF01958,89,DUF108
PF06439,185,DUF1080
PF06448,113,DUF1081
PF06449,48,DUF1082
PF06454,273,DUF1084
PF06461,138,DUF1086
PF06465,63,DUF1087
PF06469,168,DUF1088
PF06476,110,DUF1090
PF06477,83,DUF1091
PF06485,268,DUF1092
PF06486,81,DUF1093
PF06493,51,DUF1096
PF06496,147,DUF1097
PF06497,93,DUF1098
PF01345,76,DUF11
PF06500,411,DUF1100
PF06503,360,DUF1101
PF06510,138,DUF1102
PF06513,215,DUF1103
PF06518,92,DUF1104
PF06523,91,DUF1106
PF06526,63,DUF1107
PF06531,84,DUF1108
PF06532,203,DUF1109
PF01969,373,DUF111
PF06533,188,DUF1110
PF06544,137,DUF1115
PF06545,215,DUF1116
PF06547,114,DUF1117
PF06549,115,DUF1118
PF06551,116,DUF1120
PF06557,175,DUF1122
PF06563,55,DUF1125
PF06565,33,DUF1126
PF06568,37,DUF1127
PF06569,71,DUF1128
PF06570,207,DUF1129
PF06572,170,DUF1131
PF06575,94,DUF1132
PF06576,176,DUF1133
PF06577,160,DUF1134
PF06582,27,DUF1136
PF06587,160,DUF1137
PF06592,73,DUF1138
PF06599,309,DUF1139
PF06600,99,DUF1140
PF06608,148,DUF1143
PF06611,58,DUF1145
PF06612,48,DUF1146
PF06615,59,DUF1147
PF06618,114,DUF1148
PF06619,123,DUF1149
PF06620,76,DUF1150
PF06625,116,DUF1151
PF06626,295,DUF1152
PF06627,87,DUF1153
PF06631,45,DUF1154
PF06633,42,DUF1155
PF06634,72,DUF1156
PF06636,370,DUF1157
PF06643,79,DUF1158
PF01976,155,DUF116
PF06648,122,DUF1160
PF06649,52,DUF1161
PF06651,68,DUF1163
PF06658,136,DUF1168
PF06663,212,DUF1170
PF06666,386,DUF1173
PF06671,25,DUF1174
PF06672,222,DUF1175
PF06674,333,DUF1176
PF06675,272,DUF1177
PF06676,150,DUF1178
PF06678,107,DUF1179
PF06679,169,DUF1180
PF06680,120,DUF1181
PF06681,208,DUF1182
PF06683,203,DUF1184
PF06685,247,DUF1186
PF06688,61,DUF1187
PF06690,256,DUF1188
PF06691,244,DUF1189
PF06693,161,DUF1190
PF06697,269,DUF1191
PF06698,58,DUF1192
PF06707,206,DUF1194
PF06708,147,DUF1195
PF06709,51,DUF1196
PF06711,143,DUF1198
PF06712,52,DUF1199
PF06716,54,DUF1201
PF06717,307,DUF1202
PF06718,116,DUF1203
PF06721,228,DUF1204
PF06722,95,DUF1205
PF06724,70,DUF1206
PF06727,342,DUF1207
PF06736,85,DUF1211
PF06740,33,DUF1213
PF06742,115,DUF1214
PF06746,134,DUF1216
PF06748,149,DUF1217
PF06749,91,DUF1218
PF06758,65,DUF1220
PF06760,216,DUF1221
PF06764,202,DUF1223
PF06797,414,DUF1229
PF01986,93,DUF123
PF06799,143,DUF1230
PF06802,340,DUF1231
PF06803,37,DUF1232
PF06806,70,DUF1233
PF06822,261,DUF1235
PF06823,65,DUF1236
PF06824,416,DUF1237
PF06836,95,DUF1240
PF06840,150,DUF1241
PF06842,35,DUF1242
PF06844,67,DUF1244
PF06849,122,DUF1246
PF06851,149,DUF1247
PF06852,181,DUF1248
PF06853,116,DUF1249
PF06856,121,DUF1251
PF06863,133,DUF1254
PF06865,92,DUF1255
PF06866,164,DUF1256
PF06868,104,DUF1257
PF06869,253,DUF1258
PF01989,80,DUF126
PF06880,99,DUF1262
PF06882,107,DUF1263
PF06884,171,DUF1264
PF06887,47,DUF1265
PF06889,176,DUF1266
PF06897,100,DUF1269
PF06900,53,DUF1270
PF06906,57,DUF1272
PF06908,176,DUF1273
PF06912,192,DUF1275
PF06916,92,DUF1279
PF01995,238,DUF128
PF06918,221,DUF1280
PF06924,133,DUF1281
PF06930,172,DUF1282
PF06932,83,DUF1283
PF06935,102,DUF1284
PF06938,146,DUF1285
PF06939,112,DUF1286
PF06940,163,DUF1287
PF06945,48,DUF1289
PF06947,86,DUF1290
PF06949,75,DUF1292
PF06950,115,DUF1293
PF06961,55,DUF1294
PF06966,235,DUF1295
PF06972,60,DUF1296
PF06973,188,DUF1297
PF06974,145,DUF1298
PF06975,47,DUF1299
PF06980,546,DUF1302
PF06993,110,DUF1304
PF06998,123,DUF1307
PF07000,361,DUF1308
PF01998,62,DUF131
PF07006,119,DUF1310
PF07007,103,DUF1311
PF07011,83,DUF1313
PF07013,179,DUF1314
PF07023,82,DUF1315
PF07026,60,DUF1317
PF07027,92,DUF1318
PF07028,109,DUF1319
PF07030,126,DUF1320
PF07032,78,DUF1322
PF07037,122,DUF1323
PF07038,59,DUF1324
PF07039,131,DUF1325
PF07040,177,DUF1326
PF07041,113,DUF1327
PF07043,39,DUF1328
PF07044,368,DUF1329
PF07045,94,DUF1330
PF07048,35,DUF1331
PF07056,131,DUF1335
PF07059,219,DUF1336
PF07063,302,DUF1338
PF02001,98,DUF134
PF07067,236,DUF1340
PF07071,218,DUF1341
PF07072,210,DUF1342
PF07075,353,DUF1343
PF07076,60,DUF1344
PF07077,173,DUF1345
PF07079,546,DUF1347
PF07080,142,DUF1348
PF07081,178,DUF1349
PF07082,250,DUF1350
PF07083,210,DUF1351
PF07087,91,DUF1353
PF07092,232,DUF1356
PF07094,223,DUF1357
PF17042,167,DUF1357_C
PF07096,115,DUF1358
PF07097,102,DUF1359
PF07098,102,DUF1360
PF07099,168,DUF1361
PF07101,124,DUF1363
PF07102,92,DUF1364
PF07103,236,DUF1365
PF07104,116,DUF1366
PF07105,196,DUF1367
PF07112,404,DUF1368
PF02006,176,DUF137
PF07114,180,DUF1370
PF07115,110,DUF1371
PF07116,104,DUF1372
PF07117,211,DUF1373
PF07118,92,DUF1374
PF07119,77,DUF1375
PF07120,87,DUF1376
PF07125,59,DUF1378
PF07128,137,DUF1380
PF07129,44,DUF1381
PF07131,61,DUF1382
PF07134,328,DUF1383
PF07136,228,DUF1385
PF07138,334,DUF1386
PF07139,309,DUF1387
PF07142,28,DUF1388
PF07146,314,DUF1389
PF07150,226,DUF1390
PF07151,48,DUF1391
PF07154,150,DUF1392
PF07159,303,DUF1394
PF07160,240,DUF1395
PF07161,192,DUF1396
PF07165,208,DUF1397
PF07166,119,DUF1398
PF07173,142,DUF1399
PF07176,127,DUF1400
PF07180,146,DUF1401
PF07182,300,DUF1402
PF07183,313,DUF1403
PF07185,169,DUF1404
PF07187,157,DUF1405
PF07190,172,DUF1406
PF07193,71,DUF1408
PF07197,48,DUF1409
PF07198,66,DUF1410
PF07199,194,DUF1411
PF07203,53,DUF1412
PF07205,69,DUF1413
PF07208,44,DUF1414
PF07209,171,DUF1415
PF07210,97,DUF1416
PF07214,94,DUF1418
PF07215,112,DUF1419
PF07220,670,DUF1420
PF07223,390,DUF1421
PF07226,114,DUF1422
PF07232,328,DUF1424
PF07233,92,DUF1425
PF07234,117,DUF1426
PF07235,84,DUF1427
PF07237,101,DUF1428
PF07242,100,DUF1430
PF07248,156,DUF1431
PF07252,88,DUF1433
PF07256,75,DUF1435
PF07262,156,DUF1436
PF07270,151,DUF1438
PF07273,152,DUF1439
PF07274,135,DUF1440
PF07278,149,DUF1441
PF07279,218,DUF1442
PF07280,43,DUF1443
PF07285,264,DUF1444
PF07286,143,DUF1445
PF07287,351,DUF1446
PF07288,68,DUF1447
PF07289,333,DUF1448
PF07290,197,DUF1449
PF07293,75,DUF1450
PF07295,146,DUF1451
PF07301,145,DUF1453
PF07305,189,DUF1454
PF07306,130,DUF1455
PF07308,68,DUF1456
PF07312,81,DUF1459
PF07313,215,DUF1460
PF07314,189,DUF1461
PF07315,93,DUF1462
PF07316,136,DUF1463
PF07318,327,DUF1464
PF07323,154,DUF1465
PF07326,232,DUF1466
PF07330,83,DUF1467
PF07338,56,DUF1471
PF07339,101,DUF1472
PF07341,163,DUF1473
PF07342,100,DUF1474
PF07343,236,DUF1475
PF07345,102,DUF1476
PF07346,118,DUF1477
PF07349,161,DUF1478
PF07350,415,DUF1479
PF02520,109,DUF148
PF07351,79,DUF1480
PF07356,186,DUF1481
PF07358,57,DUF1482
PF07363,109,DUF1484
PF07364,288,DUF1485
PF07368,215,DUF1487
PF07369,82,DUF1488
PF07370,139,DUF1489
PF07371,88,DUF1490
PF07372,104,DUF1491
PF07374,100,DUF1492
PF07377,110,DUF1493
PF07379,173,DUF1494
PF07381,90,DUF1495
PF07383,58,DUF1496
PF07384,59,DUF1497
PF07385,223,DUF1498
PF07386,114,DUF1499
PF02576,139,DUF150
PF07389,97,DUF1500
PF07394,392,DUF1501
PF07397,34,DUF1502
PF07403,119,DUF1505
PF07405,127,DUF1506
PF07408,85,DUF1507
PF07411,48,DUF1508
PF07420,384,DUF1509
PF07423,216,DUF1510
PF07431,356,DUF1512
PF07433,307,DUF1513
PF07438,66,DUF1514
PF07439,111,DUF1515
PF07457,108,DUF1516
PF07466,288,DUF1517
PF07469,58,DUF1518
PF07481,169,DUF1521
PF07482,110,DUF1522
PF07509,176,DUF1523
PF07510,139,DUF1524
PF07511,114,DUF1525
PF07485,121,DUF1529
PF07550,65,DUF1533
PF07551,48,DUF1534
PF07005,225,DUF1537
PF07556,211,DUF1538
PF07560,126,DUF1539
PF07561,45,DUF1540
PF07563,52,DUF1541
PF07564,68,DUF1542
PF07566,52,DUF1543
PF07577,60,DUF1547
PF07579,135,DUF1548
PF02582,160,DUF155
PF07588,135,DUF1554
PF07590,82,DUF1556
PF07597,49,DUF1560
PF07598,625,DUF1561
PF07599,43,DUF1563
PF07600,167,DUF1564
PF07602,247,DUF1565
PF07603,116,DUF1566
PF07606,152,DUF1569
PF07607,129,DUF1570
PF07608,201,DUF1571
PF07609,163,DUF1572
PF07610,44,DUF1573
PF07611,342,DUF1574
PF07613,176,DUF1576
PF07614,256,DUF1577
PF07617,156,DUF1579
PF07618,57,DUF1580
PF07619,84,DUF1581
PF07621,29,DUF1582
PF07622,411,DUF1583
PF07625,22,DUF1586
PF07628,164,DUF1589
PF07629,32,DUF1590
PF07632,258,DUF1593
PF07643,84,DUF1598
PF07659,61,DUF1599
PF01519,104,DUF16
PF07667,111,DUF1600
PF07671,37,DUF1601
PF07673,39,DUF1602
PF07713,86,DUF1604
PF07753,227,DUF1609
PF07754,24,DUF1610
PF07755,299,DUF1611
PF07756,127,DUF1612
PF07758,171,DUF1614
PF07759,320,DUF1615
PF07760,280,DUF1616
PF07761,143,DUF1617
PF07762,96,DUF1618
PF07773,311,DUF1619
PF02589,189,DUF162
PF07774,202,DUF1620
PF07784,78,DUF1622
PF07785,90,DUF1623
PF07786,223,DUF1624
PF07787,251,DUF1625
PF07789,155,DUF1627
PF07790,81,DUF1628
PF07791,122,DUF1629
PF07793,742,DUF1631
PF07794,790,DUF1633
PF07843,102,DUF1634
PF07795,216,DUF1635
PF07845,117,DUF1636
PF07847,201,DUF1637
PF07796,161,DUF1638
PF07797,50,DUF1639
PF07798,175,DUF1640
PF07849,39,DUF1641
PF07852,138,DUF1642
PF07799,135,DUF1643
PF07800,168,DUF1644
PF07816,192,DUF1645
PF07854,347,DUF1646
PF07801,141,DUF1647
PF07853,49,DUF1648
PF07855,155,DUF1649
PF07864,74,DUF1651
PF07865,67,DUF1652
PF07866,62,DUF1653
PF07867,70,DUF1654
PF07868,55,DUF1655
PF07869,56,DUF1656
PF07870,49,DUF1657
PF07871,21,DUF1658
PF07872,45,DUF1659
PF02593,220,DUF166
PF07874,64,DUF1660
PF07877,31,DUF1661
PF07909,497,DUF1663
PF07889,124,DUF1664
PF07891,246,DUF1666
PF07892,82,DUF1667
PF07893,342,DUF1668
PF07894,274,DUF1669
PF02594,77,DUF167
PF07900,220,DUF1670
PF07901,271,DUF1672
PF07895,230,DUF1673
PF07896,50,DUF1674
PF07898,120,DUF1676
PF07911,89,DUF1677
PF07913,196,DUF1678
PF07914,414,DUF1679
PF07933,148,DUF1681
PF07946,317,DUF1682
PF07920,140,DUF1684
PF07939,60,DUF1685
PF07937,181,DUF1686
PF07955,133,DUF1687
PF07958,417,DUF1688
PF07954,146,DUF1689
PF02596,206,DUF169
PF07956,140,DUF1690
PF07950,107,DUF1691
PF07997,117,DUF1694
PF08002,136,DUF1697
PF08004,130,DUF1699
PF08006,181,DUF1700
PF08012,319,DUF1702
PF08014,366,DUF1704
PF08019,152,DUF1705
PF08020,166,DUF1706
PF08044,53,DUF1707
PF08101,431,DUF1708
PF08217,604,DUF1712
PF08213,33,DUF1713
PF05414,78,DUF1717
PF08224,231,DUF1719
PF08226,75,DUF1720
PF08349,117,DUF1722
PF08350,62,DUF1724
PF08333,19,DUF1725
PF08351,93,DUF1726
PF08353,110,DUF1727
PF08354,57,DUF1729
PF08331,73,DUF1730
PF08338,47,DUF1731
PF08340,85,DUF1732
PF08522,73,DUF1735
PF08409,75,DUF1736
PF08410,53,DUF1737
PF08401,129,DUF1738
PF08427,239,DUF1741
PF08489,116,DUF1743
PF08490,396,DUF1744
PF08508,115,DUF1746
PF08520,69,DUF1748
PF08538,303,DUF1749
PF08551,99,DUF1751
PF08550,28,DUF1752
PF08555,98,DUF1754
PF08560,147,DUF1757
PF05585,164,DUF1758
PF03564,148,DUF1759
PF08570,126,DUF1761
PF08574,76,DUF1762
PF08576,100,DUF1764
PF08578,125,DUF1765
PF08719,155,DUF1768
PF08588,55,DUF1769
PF02620,121,DUF177
PF08589,99,DUF1770
PF08590,64,DUF1771
PF08592,137,DUF1772
PF08593,58,DUF1773
PF08611,95,DUF1774
PF07987,149,DUF1775
PF08643,296,DUF1776
PF08648,171,DUF1777
PF08681,80,DUF1778
PF08680,204,DUF1779
PF08682,208,DUF1780
PF08735,252,DUF1786
PF08747,124,DUF1788
PF02622,154,DUF179
PF08759,224,DUF1792
PF08760,166,DUF1793
PF08768,149,DUF1794
PF08786,128,DUF1795
PF08795,168,DUF1796
PF08796,67,DUF1797
PF08807,108,DUF1798
PF08809,80,DUF1799
PF08811,433,DUF1800
PF08818,84,DUF1801
PF08819,174,DUF1802
PF08820,93,DUF1803
PF08822,164,DUF1804
PF08827,63,DUF1805
PF08830,112,DUF1806
PF08837,136,DUF1810
PF08838,100,DUF1811
PF08844,101,DUF1815
PF08846,65,DUF1816
PF08847,150,DUF1817
PF08848,113,DUF1818
PF08849,184,DUF1819
PF08850,97,DUF1820
PF08852,368,DUF1822
PF08853,113,DUF1823
PF08854,125,DUF1824
PF08855,103,DUF1825
PF08856,199,DUF1826
PF08860,91,DUF1827
PF08861,91,DUF1828
PF08862,88,DUF1829
PF08865,66,DUF1830
PF08866,111,DUF1831
PF08870,112,DUF1832
PF08875,150,DUF1833
PF08873,201,DUF1834
PF08874,121,DUF1835
PF08876,105,DUF1836
PF08878,230,DUF1837
PF08894,236,DUF1838
PF08893,312,DUF1839
PF08895,108,DUF1840
PF08897,135,DUF1841
PF08896,113,DUF1842
PF08898,52,DUF1843
PF08899,73,DUF1844
PF08900,215,DUF1845
PF08903,489,DUF1846
PF08901,157,DUF1847
PF08902,264,DUF1848
PF08904,248,DUF1849
PF08905,86,DUF1850
PF08906,75,DUF1851
PF08908,323,DUF1852
PF08907,286,DUF1853
PF08909,131,DUF1854
PF08983,49,DUF1856
PF08982,147,DUF1857
PF08984,59,DUF1858
PF08948,126,DUF1859
PF08949,219,DUF1860
PF08950,296,DUF1861
PF08937,130,DUF1863
PF08933,387,DUF1864
PF08952,146,DUF1866
PF08956,59,DUF1869
